theta,pi_theta,marginal_return,s_star
0.37653973988059575,0.2682110910417915,-0.009867441835432905,0.0
0.44214793217024745,0.2452482237404134,-0.006882269086253747,0.0
0.400409195925371,0.2598567814261201,-0.008781381585395622,0.0
0.3534347107550214,0.2762978512357425,-0.010918720660646534,0.0
0.43616330359237643,0.24734284374266827,-0.007154569686546878,0.0
0.6686315384406764,0.16597896154576328,0.003422734999050773,0.03422734999050773
0.36562914384355794,0.2720297996547547,-0.010363873955118116,0.0
0.8462449841297669,0.10381425555458157,0.011504146777904393,0.11504146777904393
0.4499918380007864,0.24250285669972477,-0.006525371370964223,0.0
0.22470834002509824,0.32135208099121565,-0.01677577052885804,0.0
0.8237263758459932,0.11169576845390239,0.010479550100992687,0.10479550100992688
0.6844573261973825,0.16043993583091612,0.004142808341980903,0.04142808341980903
0.8568256610197056,0.10011101864310301,0.011985567576396607,0.11985567576396607
0.7548254814003451,0.1358110815098792,0.007344559403715704,0.07344559403715703
0.23571748104733353,0.31749888163343326,-0.016274854612346328,0.0
0.24806535616622788,0.31317712534182024,-0.015713026294436636,0.0
0.5074338602426897,0.22239814891505863,-0.003911759358957625,0.0
0.30221425529367635,0.2942250106472133,-0.013249251384137729,0.0
0.7153364986329016,0.14963222547848443,0.005547810687797021,0.05547810687797021
0.6737802180888662,0.16417692366889683,0.00365699992304341,0.0365699992304341
0.49316082690300334,0.22739371058394883,-0.004561182375913353,0.0
0.6060633403495194,0.1878778308776682,0.0005758819859031303,0.005758819859031303
0.24111903617513408,0.3156083373387031,-0.016029083854031404,0.0
0.5297984207610282,0.21457055273364012,-0.0028941718553732176,0.0
0.30707014414082395,0.29252544955071164,-0.013028308441592518,0.0
0.3015826983717617,0.2944460555698834,-0.013277987224084842,0.0
0.4125109769802839,0.25562115805690067,-0.008230750547397091,0.0
0.7286616016216125,0.1449684394324356,0.00615410287378337,0.0615410287378337
0.24141315661350554,0.3155053951852731,-0.01601570137408551,0.0
0.617436885276456,0.1838970901532404,0.001093378280078744,0.01093378280078744
0.523180042902061,0.21688698498427866,-0.00319530804795623,0.0
0.8606325731817087,0.09877859938640193,0.012158782079767746,0.12158782079767746
0.5525847865799268,0.20659532469702563,-0.0018573922106133352,0.0
0.44407965388513615,0.24457212114020235,-0.006794375748226309,0.0
0.18072705642204642,0.33674553025228376,-0.018776918932796895,0.0
0.20054115319304075,0.32981059638243576,-0.017875377529716654,0.0
